date,trends,collection_name,trends_previous_day,trends_two_days_prior
2021-12-16,0.43,Vox Collectibles,0.0,0.0
2021-12-17,0.0,Vox Collectibles,0.43,0.0
2021-12-18,0.0,Vox Collectibles,0.0,0.43
2021-12-19,0.0,Vox Collectibles,0.0,0.0
2021-12-20,0.22,Vox Collectibles,0.0,0.0
2021-12-21,0.22,Vox Collectibles,0.22,0.0
2021-12-22,0.0,Vox Collectibles,0.22,0.22
2021-12-23,0.46,Vox Collectibles,0.0,0.22
2021-12-24,0.0,Vox Collectibles,0.46,0.0
2021-12-25,0.0,Vox Collectibles,0.0,0.46
2021-12-26,0.51,Vox Collectibles,0.0,0.0
2021-12-27,0.0,Vox Collectibles,0.51,0.0
2021-12-28,0.66,Vox Collectibles,0.0,0.51
2021-12-29,0.45,Vox Collectibles,0.66,0.0
2021-12-30,0.0,Vox Collectibles,0.45,0.66
2021-12-31,0.0,Vox Collectibles,0.0,0.45
2022-01-01,0.0,Vox Collectibles,0.0,0.0
2022-01-02,0.0,Vox Collectibles,0.0,0.0
2022-01-03,0.0,Vox Collectibles,0.0,0.0
2022-01-04,0.0,Vox Collectibles,0.0,0.0
2022-01-05,0.0,Vox Collectibles,0.0,0.0
2022-01-06,0.0,Vox Collectibles,0.0,0.0
2022-01-07,0.22,Vox Collectibles,0.0,0.0
2022-01-08,0.0,Vox Collectibles,0.22,0.0
2022-01-09,0.0,Vox Collectibles,0.0,0.22
2022-01-10,0.0,Vox Collectibles,0.0,0.0
2022-01-11,0.0,Vox Collectibles,0.0,0.0
2022-01-12,0.0,Vox Collectibles,0.0,0.0
2022-01-13,0.21,Vox Collectibles,0.0,0.0
2022-01-14,0.0,Vox Collectibles,0.21,0.0
2022-01-15,0.48,Vox Collectibles,0.0,0.21
2022-01-16,0.0,Vox Collectibles,0.48,0.0
2022-01-17,0.0,Vox Collectibles,0.0,0.48
2022-01-18,0.0,Vox Collectibles,0.0,0.0
2022-01-19,0.0,Vox Collectibles,0.0,0.0
2022-01-20,0.0,Vox Collectibles,0.0,0.0
2022-01-21,0.0,Vox Collectibles,0.0,0.0
2022-01-22,0.48,Vox Collectibles,0.0,0.0
2022-01-23,0.0,Vox Collectibles,0.48,0.0
2022-01-24,0.0,Vox Collectibles,0.0,0.48
2022-01-25,0.0,Vox Collectibles,0.0,0.0
2022-01-26,0.0,Vox Collectibles,0.0,0.0
2022-01-27,0.0,Vox Collectibles,0.0,0.0
2022-01-28,0.0,Vox Collectibles,0.0,0.0
2022-01-29,0.0,Vox Collectibles,0.0,0.0
2022-01-30,0.0,Vox Collectibles,0.0,0.0
2022-01-31,0.0,Vox Collectibles,0.0,0.0
2022-02-01,0.21,Vox Collectibles,0.0,0.0
2022-02-02,0.0,Vox Collectibles,0.21,0.0
2022-02-03,0.22,Vox Collectibles,0.0,0.21
2022-02-04,0.0,Vox Collectibles,0.22,0.0
2022-02-05,0.0,Vox Collectibles,0.0,0.22
2022-02-06,0.0,Vox Collectibles,0.0,0.0
2022-02-07,0.0,Vox Collectibles,0.0,0.0
2022-02-08,0.0,Vox Collectibles,0.0,0.0
2022-02-09,0.0,Vox Collectibles,0.0,0.0
2022-02-10,0.0,Vox Collectibles,0.0,0.0
2022-02-11,0.0,Vox Collectibles,0.0,0.0
2022-02-12,0.0,Vox Collectibles,0.0,0.0
2022-02-13,0.0,Vox Collectibles,0.0,0.0
2022-02-14,0.0,Vox Collectibles,0.0,0.0
2022-02-15,0.0,Vox Collectibles,0.0,0.0
2022-02-16,0.0,Vox Collectibles,0.0,0.0
2022-02-17,0.21,Vox Collectibles,0.0,0.0
2022-02-18,0.22,Vox Collectibles,0.21,0.0
2022-02-19,0.0,Vox Collectibles,0.22,0.21
2022-02-20,0.0,Vox Collectibles,0.0,0.22
2022-02-21,0.0,Vox Collectibles,0.0,0.0
2022-02-22,0.0,Vox Collectibles,0.0,0.0
2022-02-23,0.0,Vox Collectibles,0.0,0.0
2022-02-24,0.0,Vox Collectibles,0.0,0.0
2022-02-25,0.0,Vox Collectibles,0.0,0.0
2022-02-26,0.0,Vox Collectibles,0.0,0.0
2022-02-27,0.0,Vox Collectibles,0.0,0.0
2022-02-28,0.0,Vox Collectibles,0.0,0.0
2022-03-01,0.0,Vox Collectibles,0.0,0.0
2022-03-02,0.0,Vox Collectibles,0.0,0.0
2022-03-03,0.0,Vox Collectibles,0.0,0.0
2022-03-04,0.0,Vox Collectibles,0.0,0.0
2022-03-05,0.0,Vox Collectibles,0.0,0.0
2022-03-06,0.0,Vox Collectibles,0.0,0.0
2022-03-07,0.0,Vox Collectibles,0.0,0.0
2022-03-08,0.0,Vox Collectibles,0.0,0.0
2022-03-09,0.0,Vox Collectibles,0.0,0.0
2022-03-10,0.0,Vox Collectibles,0.0,0.0
2022-03-11,0.0,Vox Collectibles,0.0,0.0
2022-03-12,0.0,Vox Collectibles,0.0,0.0
2022-03-13,0.0,Vox Collectibles,0.0,0.0
2022-03-14,0.0,Vox Collectibles,0.0,0.0
2022-03-15,0.0,Vox Collectibles,0.0,0.0
2022-03-16,0.0,Vox Collectibles,0.0,0.0
2022-03-17,0.0,Vox Collectibles,0.0,0.0
2022-03-18,0.0,Vox Collectibles,0.0,0.0
2022-03-19,0.0,Vox Collectibles,0.0,0.0
2022-03-20,0.0,Vox Collectibles,0.0,0.0
2022-03-21,0.0,Vox Collectibles,0.0,0.0
2022-03-22,0.0,Vox Collectibles,0.0,0.0
2022-03-23,0.0,Vox Collectibles,0.0,0.0
2022-03-24,0.0,Vox Collectibles,0.0,0.0
2022-03-25,0.0,Vox Collectibles,0.0,0.0
2022-03-26,0.0,Vox Collectibles,0.0,0.0
2022-03-27,0.0,Vox Collectibles,0.0,0.0
2022-03-28,0.0,Vox Collectibles,0.0,0.0
2022-03-29,0.0,Vox Collectibles,0.0,0.0
2022-03-30,0.0,Vox Collectibles,0.0,0.0
2022-03-31,0.0,Vox Collectibles,0.0,0.0
2022-04-01,0.0,Vox Collectibles,0.0,0.0
2022-04-02,0.0,Vox Collectibles,0.0,0.0
2022-04-03,0.0,Vox Collectibles,0.0,0.0
2022-04-04,0.0,Vox Collectibles,0.0,0.0
2022-04-05,0.0,Vox Collectibles,0.0,0.0
2022-04-06,0.0,Vox Collectibles,0.0,0.0
2022-04-07,0.0,Vox Collectibles,0.0,0.0
2022-04-08,0.0,Vox Collectibles,0.0,0.0
2022-04-09,0.0,Vox Collectibles,0.0,0.0
2022-04-10,0.0,Vox Collectibles,0.0,0.0
2021-09-26,1.0,Galacticapes,0.0,0.0
2021-09-27,0.22,Galacticapes,1.0,0.0
2021-09-28,0.22,Galacticapes,0.22,1.0
2021-09-29,0.0,Galacticapes,0.22,0.22
2021-09-30,0.0,Galacticapes,0.0,0.22
2021-10-01,0.0,Galacticapes,0.0,0.0
2021-10-02,0.0,Galacticapes,0.0,0.0
2021-10-03,0.0,Galacticapes,0.0,0.0
2021-10-04,0.0,Galacticapes,0.0,0.0
2021-10-05,0.0,Galacticapes,0.0,0.0
2021-10-06,0.22,Galacticapes,0.0,0.0
2021-10-07,0.0,Galacticapes,0.22,0.0
2021-10-08,0.0,Galacticapes,0.0,0.22
2021-10-09,0.0,Galacticapes,0.0,0.0
2021-10-10,0.0,Galacticapes,0.0,0.0
2021-10-11,0.23,Galacticapes,0.0,0.0
2021-10-12,0.0,Galacticapes,0.23,0.0
2021-10-13,0.0,Galacticapes,0.0,0.23
2021-10-14,0.0,Galacticapes,0.0,0.0
2021-10-15,0.0,Galacticapes,0.0,0.0
2021-10-16,0.0,Galacticapes,0.0,0.0
2021-10-17,0.0,Galacticapes,0.0,0.0
2021-10-18,0.0,Galacticapes,0.0,0.0
2021-10-19,0.0,Galacticapes,0.0,0.0
2021-10-20,0.0,Galacticapes,0.0,0.0
2021-10-21,0.0,Galacticapes,0.0,0.0
2021-10-22,0.0,Galacticapes,0.0,0.0
2021-10-23,0.0,Galacticapes,0.0,0.0
2021-10-24,0.0,Galacticapes,0.0,0.0
2021-10-25,0.0,Galacticapes,0.0,0.0
2021-10-26,0.0,Galacticapes,0.0,0.0
2021-10-27,0.0,Galacticapes,0.0,0.0
2021-10-28,0.0,Galacticapes,0.0,0.0
2021-10-29,0.0,Galacticapes,0.0,0.0
2021-10-30,0.0,Galacticapes,0.0,0.0
2021-10-31,0.0,Galacticapes,0.0,0.0
2021-11-01,0.0,Galacticapes,0.0,0.0
2021-11-02,0.0,Galacticapes,0.0,0.0
2021-11-03,0.0,Galacticapes,0.0,0.0
2021-11-04,0.0,Galacticapes,0.0,0.0
2021-11-05,0.0,Galacticapes,0.0,0.0
2021-11-06,0.0,Galacticapes,0.0,0.0
2021-11-07,0.0,Galacticapes,0.0,0.0
2021-11-08,0.0,Galacticapes,0.0,0.0
2021-11-09,0.0,Galacticapes,0.0,0.0
2021-11-10,0.0,Galacticapes,0.0,0.0
2021-11-11,0.0,Galacticapes,0.0,0.0
2021-11-12,0.0,Galacticapes,0.0,0.0
2021-11-13,0.0,Galacticapes,0.0,0.0
2021-11-14,0.0,Galacticapes,0.0,0.0
2021-11-15,0.0,Galacticapes,0.0,0.0
2021-11-16,0.0,Galacticapes,0.0,0.0
2021-11-17,0.0,Galacticapes,0.0,0.0
2021-11-18,0.0,Galacticapes,0.0,0.0
2021-11-19,0.23,Galacticapes,0.0,0.0
2021-11-20,0.0,Galacticapes,0.23,0.0
2021-11-21,0.0,Galacticapes,0.0,0.23
2021-11-22,0.22,Galacticapes,0.0,0.0
2021-11-23,0.0,Galacticapes,0.22,0.0
2021-11-24,0.0,Galacticapes,0.0,0.22
2021-11-25,0.22,Galacticapes,0.0,0.0
2021-11-26,0.0,Galacticapes,0.22,0.0
2021-11-27,0.0,Galacticapes,0.0,0.22
2021-11-28,0.0,Galacticapes,0.0,0.0
2021-11-29,0.0,Galacticapes,0.0,0.0
2021-11-30,0.0,Galacticapes,0.0,0.0
2021-12-01,0.0,Galacticapes,0.0,0.0
2021-12-02,0.0,Galacticapes,0.0,0.0
2021-12-03,0.0,Galacticapes,0.0,0.0
2021-12-04,0.0,Galacticapes,0.0,0.0
2021-12-05,0.0,Galacticapes,0.0,0.0
2021-12-06,0.0,Galacticapes,0.0,0.0
2021-12-07,0.0,Galacticapes,0.0,0.0
2021-12-08,0.0,Galacticapes,0.0,0.0
2021-12-09,0.0,Galacticapes,0.0,0.0
2021-12-10,0.0,Galacticapes,0.0,0.0
2021-12-11,0.0,Galacticapes,0.0,0.0
2021-12-12,0.0,Galacticapes,0.0,0.0
2021-12-13,0.0,Galacticapes,0.0,0.0
2021-12-14,0.0,Galacticapes,0.0,0.0
2021-12-15,0.0,Galacticapes,0.0,0.0
2021-12-16,0.0,Galacticapes,0.0,0.0
2021-12-17,0.0,Galacticapes,0.0,0.0
2021-12-18,0.0,Galacticapes,0.0,0.0
2021-12-19,0.27,Galacticapes,0.0,0.0
2021-12-20,0.0,Galacticapes,0.27,0.0
2021-12-21,0.0,Galacticapes,0.0,0.27
2021-12-22,0.0,Galacticapes,0.0,0.0
2021-12-23,0.0,Galacticapes,0.0,0.0
2021-12-24,0.28,Galacticapes,0.0,0.0
2021-12-25,0.0,Galacticapes,0.28,0.0
2021-12-26,0.0,Galacticapes,0.0,0.28
2021-12-27,0.0,Galacticapes,0.0,0.0
2021-12-28,0.0,Galacticapes,0.0,0.0
2021-12-29,0.0,Galacticapes,0.0,0.0
2021-12-30,0.0,Galacticapes,0.0,0.0
2021-12-31,0.0,Galacticapes,0.0,0.0
2022-01-01,0.0,Galacticapes,0.0,0.0
2022-01-02,0.0,Galacticapes,0.0,0.0
2022-01-03,0.0,Galacticapes,0.0,0.0
2022-01-04,0.0,Galacticapes,0.0,0.0
2022-01-05,0.0,Galacticapes,0.0,0.0
2022-01-06,0.0,Galacticapes,0.0,0.0
2022-01-07,0.24,Galacticapes,0.0,0.0
2022-01-08,0.0,Galacticapes,0.24,0.0
2022-01-09,0.0,Galacticapes,0.0,0.24
2022-01-10,0.0,Galacticapes,0.0,0.0
2022-01-11,0.0,Galacticapes,0.0,0.0
2022-01-12,0.0,Galacticapes,0.0,0.0
2022-01-13,0.0,Galacticapes,0.0,0.0
2022-01-14,0.0,Galacticapes,0.0,0.0
2022-01-15,0.0,Galacticapes,0.0,0.0
2022-01-16,0.0,Galacticapes,0.0,0.0
2022-01-17,0.0,Galacticapes,0.0,0.0
2022-01-18,0.0,Galacticapes,0.0,0.0
2022-01-19,0.22,Galacticapes,0.0,0.0
2022-01-20,0.0,Galacticapes,0.22,0.0
2022-01-21,0.0,Galacticapes,0.0,0.22
2022-01-22,0.0,Galacticapes,0.0,0.0
2022-01-23,0.0,Galacticapes,0.0,0.0
2022-01-24,0.0,Galacticapes,0.0,0.0
2022-01-25,0.0,Galacticapes,0.0,0.0
2022-01-26,0.0,Galacticapes,0.0,0.0
2022-01-27,0.0,Galacticapes,0.0,0.0
2022-01-28,0.0,Galacticapes,0.0,0.0
2022-01-29,0.0,Galacticapes,0.0,0.0
2022-01-30,0.0,Galacticapes,0.0,0.0
2022-01-31,0.24,Galacticapes,0.0,0.0
2022-02-01,0.0,Galacticapes,0.24,0.0
2022-02-02,0.0,Galacticapes,0.0,0.24
2022-02-03,0.0,Galacticapes,0.0,0.0
2022-02-04,0.0,Galacticapes,0.0,0.0
2022-02-05,0.0,Galacticapes,0.0,0.0
2022-02-06,0.0,Galacticapes,0.0,0.0
2022-02-07,0.0,Galacticapes,0.0,0.0
2022-02-08,0.0,Galacticapes,0.0,0.0
2022-02-09,0.0,Galacticapes,0.0,0.0
2022-02-10,0.0,Galacticapes,0.0,0.0
2022-02-11,0.0,Galacticapes,0.0,0.0
2022-02-12,0.0,Galacticapes,0.0,0.0
2022-02-13,0.0,Galacticapes,0.0,0.0
2022-02-14,0.0,Galacticapes,0.0,0.0
2022-02-15,0.0,Galacticapes,0.0,0.0
2022-02-16,0.0,Galacticapes,0.0,0.0
2022-02-17,0.0,Galacticapes,0.0,0.0
2022-02-18,0.0,Galacticapes,0.0,0.0
2022-02-19,0.0,Galacticapes,0.0,0.0
2022-02-20,0.0,Galacticapes,0.0,0.0
2022-02-21,0.0,Galacticapes,0.0,0.0
2022-02-22,0.0,Galacticapes,0.0,0.0
2022-02-23,0.0,Galacticapes,0.0,0.0
2022-02-24,0.0,Galacticapes,0.0,0.0
2022-02-25,0.0,Galacticapes,0.0,0.0
2022-02-26,0.0,Galacticapes,0.0,0.0
2022-02-27,0.0,Galacticapes,0.0,0.0
2022-02-28,0.0,Galacticapes,0.0,0.0
2022-03-01,0.0,Galacticapes,0.0,0.0
2022-03-02,0.0,Galacticapes,0.0,0.0
2022-03-03,0.0,Galacticapes,0.0,0.0
2022-03-04,0.0,Galacticapes,0.0,0.0
2022-03-05,0.0,Galacticapes,0.0,0.0
2022-03-06,0.0,Galacticapes,0.0,0.0
2022-03-07,0.24,Galacticapes,0.0,0.0
2022-03-08,0.0,Galacticapes,0.24,0.0
2022-03-09,0.23,Galacticapes,0.0,0.24
2022-03-10,0.0,Galacticapes,0.23,0.0
2022-03-11,0.0,Galacticapes,0.0,0.23
2022-03-12,0.0,Galacticapes,0.0,0.0
2022-03-13,0.0,Galacticapes,0.0,0.0
2022-03-14,0.0,Galacticapes,0.0,0.0
2022-03-15,0.22,Galacticapes,0.0,0.0
2022-03-16,0.0,Galacticapes,0.22,0.0
2022-03-17,0.0,Galacticapes,0.0,0.22
2022-03-18,0.0,Galacticapes,0.0,0.0
2022-03-19,0.0,Galacticapes,0.0,0.0
2022-03-20,0.0,Galacticapes,0.0,0.0
2022-03-21,0.0,Galacticapes,0.0,0.0
2022-03-22,0.0,Galacticapes,0.0,0.0
2022-03-23,0.0,Galacticapes,0.0,0.0
2022-03-24,0.0,Galacticapes,0.0,0.0
2022-03-25,0.0,Galacticapes,0.0,0.0
2022-03-26,0.0,Galacticapes,0.0,0.0
2022-03-27,0.0,Galacticapes,0.0,0.0
2022-03-28,0.0,Galacticapes,0.0,0.0
2022-03-29,0.0,Galacticapes,0.0,0.0
2022-03-30,0.0,Galacticapes,0.0,0.0
2022-03-31,0.0,Galacticapes,0.0,0.0
2022-04-01,0.0,Galacticapes,0.0,0.0
2022-04-02,0.0,Galacticapes,0.0,0.0
2022-04-03,0.0,Galacticapes,0.0,0.0
2022-04-04,0.0,Galacticapes,0.0,0.0
2022-04-05,0.0,Galacticapes,0.0,0.0
2022-04-06,0.0,Galacticapes,0.0,0.0
2022-04-07,0.0,Galacticapes,0.0,0.0
2022-04-08,0.0,Galacticapes,0.0,0.0
2022-04-09,0.0,Galacticapes,0.0,0.0
2022-04-10,0.0,Galacticapes,0.0,0.0
2022-01-14,0.12,Irenedao,0.0,0.0
2022-01-15,0.06,Irenedao,0.12,0.0
2022-01-16,0.35,Irenedao,0.06,0.12
2022-01-17,1.0,Irenedao,0.35,0.06
2022-01-18,0.36,Irenedao,1.0,0.35
2022-01-19,0.24,Irenedao,0.36,1.0
2022-01-20,0.2,Irenedao,0.24,0.36
2022-01-21,0.08,Irenedao,0.2,0.24
2022-01-22,0.13,Irenedao,0.08,0.2
2022-01-23,0.07,Irenedao,0.13,0.08
2022-01-24,0.11,Irenedao,0.07,0.13
2022-01-25,0.17,Irenedao,0.11,0.07
2022-01-26,0.06,Irenedao,0.17,0.11
2022-01-27,0.0,Irenedao,0.06,0.17
2022-01-28,0.04,Irenedao,0.0,0.06
2022-01-29,0.02,Irenedao,0.04,0.0
2022-01-30,0.13,Irenedao,0.02,0.04
2022-01-31,0.0,Irenedao,0.13,0.02
2022-02-01,0.0,Irenedao,0.0,0.13
2022-02-02,0.04,Irenedao,0.0,0.0
2022-02-03,0.02,Irenedao,0.04,0.0
2022-02-04,0.0,Irenedao,0.02,0.04
2022-02-05,0.05,Irenedao,0.0,0.02
2022-02-06,0.0,Irenedao,0.05,0.0
2022-02-07,0.0,Irenedao,0.0,0.05
2022-02-08,0.06,Irenedao,0.0,0.0
2022-02-09,0.02,Irenedao,0.06,0.0
2022-02-10,0.06,Irenedao,0.02,0.06
2022-02-11,0.02,Irenedao,0.06,0.02
2022-02-12,0.04,Irenedao,0.02,0.06
2022-02-13,0.04,Irenedao,0.04,0.02
2022-02-14,0.0,Irenedao,0.04,0.04
2022-02-15,0.0,Irenedao,0.0,0.04
2022-02-16,0.06,Irenedao,0.0,0.0
2022-02-17,0.0,Irenedao,0.06,0.0
2022-02-18,0.0,Irenedao,0.0,0.06
2022-02-19,0.0,Irenedao,0.0,0.0
2022-02-20,0.0,Irenedao,0.0,0.0
2022-02-21,0.02,Irenedao,0.0,0.0
2022-02-22,0.0,Irenedao,0.02,0.0
2022-02-23,0.0,Irenedao,0.0,0.02
2022-02-24,0.0,Irenedao,0.0,0.0
2022-02-25,0.02,Irenedao,0.0,0.0
2022-02-26,0.0,Irenedao,0.02,0.0
2022-02-27,0.02,Irenedao,0.0,0.02
2022-02-28,0.0,Irenedao,0.02,0.0
2022-03-01,0.02,Irenedao,0.0,0.02
2022-03-02,0.02,Irenedao,0.02,0.0
2022-03-03,0.02,Irenedao,0.02,0.02
2022-03-04,0.0,Irenedao,0.02,0.02
2022-03-05,0.0,Irenedao,0.0,0.02
2022-03-06,0.0,Irenedao,0.0,0.0
2022-03-07,0.0,Irenedao,0.0,0.0
2022-03-08,0.02,Irenedao,0.0,0.0
2022-03-09,0.0,Irenedao,0.02,0.0
2022-03-10,0.02,Irenedao,0.0,0.02
2022-03-11,0.0,Irenedao,0.02,0.0
2022-03-12,0.04,Irenedao,0.0,0.02
2022-03-13,0.07,Irenedao,0.04,0.0
2022-03-14,0.02,Irenedao,0.07,0.04
2022-03-15,0.02,Irenedao,0.02,0.07
2022-03-16,0.0,Irenedao,0.02,0.02
2022-03-17,0.0,Irenedao,0.0,0.02
2022-03-18,0.0,Irenedao,0.0,0.0
2022-03-19,0.0,Irenedao,0.0,0.0
2022-03-20,0.0,Irenedao,0.0,0.0
2022-03-21,0.0,Irenedao,0.0,0.0
2022-03-22,0.02,Irenedao,0.0,0.0
2022-03-23,0.0,Irenedao,0.02,0.0
2022-03-24,0.0,Irenedao,0.0,0.02
2022-03-25,0.0,Irenedao,0.0,0.0
2022-03-26,0.02,Irenedao,0.0,0.0
2022-03-27,0.0,Irenedao,0.02,0.0
2022-03-28,0.0,Irenedao,0.0,0.02
2022-03-29,0.0,Irenedao,0.0,0.0
2022-03-30,0.0,Irenedao,0.0,0.0
2022-03-31,0.0,Irenedao,0.0,0.0
2022-04-01,0.0,Irenedao,0.0,0.0
2022-04-02,0.0,Irenedao,0.0,0.0
2022-04-03,0.02,Irenedao,0.0,0.0
2022-04-04,0.0,Irenedao,0.02,0.0
2022-04-05,0.0,Irenedao,0.0,0.02
2022-04-06,0.02,Irenedao,0.0,0.0
2022-04-07,0.02,Irenedao,0.02,0.0
2022-04-08,0.0,Irenedao,0.02,0.02
2022-04-09,0.0,Irenedao,0.0,0.02
2022-04-10,0.0,Irenedao,0.0,0.0
2021-12-16,0.95,Byoland,0.0,0.0
2021-12-17,1.0,Byoland,0.95,0.0
2021-12-18,0.0,Byoland,1.0,0.95
2021-12-19,0.0,Byoland,0.0,1.0
2021-12-20,0.0,Byoland,0.0,0.0
2021-12-21,0.0,Byoland,0.0,0.0
2021-12-22,0.0,Byoland,0.0,0.0
2021-12-23,0.0,Byoland,0.0,0.0
2021-12-24,0.0,Byoland,0.0,0.0
2021-12-25,0.61,Byoland,0.0,0.0
2021-12-26,0.0,Byoland,0.61,0.0
2021-12-27,0.0,Byoland,0.0,0.61
2021-12-28,0.0,Byoland,0.0,0.0
2021-12-29,0.0,Byoland,0.0,0.0
2021-12-30,0.0,Byoland,0.0,0.0
2021-12-31,0.0,Byoland,0.0,0.0
2022-01-01,0.57,Byoland,0.0,0.0
2022-01-02,0.0,Byoland,0.57,0.0
2022-01-03,0.0,Byoland,0.0,0.57
2022-01-04,0.0,Byoland,0.0,0.0
2022-01-05,0.0,Byoland,0.0,0.0
2022-01-06,0.0,Byoland,0.0,0.0
2022-01-07,0.98,Byoland,0.0,0.0
2022-01-08,0.53,Byoland,0.98,0.0
2022-01-09,0.0,Byoland,0.53,0.98
2022-01-10,0.0,Byoland,0.0,0.53
2022-01-11,0.0,Byoland,0.0,0.0
2022-01-12,0.0,Byoland,0.0,0.0
2022-01-13,0.0,Byoland,0.0,0.0
2022-01-14,0.0,Byoland,0.0,0.0
2022-01-15,0.0,Byoland,0.0,0.0
2022-01-16,0.0,Byoland,0.0,0.0
2022-01-17,0.0,Byoland,0.0,0.0
2022-01-18,0.0,Byoland,0.0,0.0
2022-01-19,0.0,Byoland,0.0,0.0
2022-01-20,0.0,Byoland,0.0,0.0
2022-01-21,0.0,Byoland,0.0,0.0
2022-01-22,0.0,Byoland,0.0,0.0
2022-01-23,0.0,Byoland,0.0,0.0
2022-01-24,0.0,Byoland,0.0,0.0
2022-01-25,0.0,Byoland,0.0,0.0
2022-01-26,0.0,Byoland,0.0,0.0
2022-01-27,0.0,Byoland,0.0,0.0
2022-01-28,0.0,Byoland,0.0,0.0
2022-01-29,0.0,Byoland,0.0,0.0
2022-01-30,0.0,Byoland,0.0,0.0
2022-01-31,0.0,Byoland,0.0,0.0
2022-02-01,0.0,Byoland,0.0,0.0
2022-02-02,0.0,Byoland,0.0,0.0
2022-02-03,0.48,Byoland,0.0,0.0
2022-02-04,0.0,Byoland,0.48,0.0
2022-02-05,0.0,Byoland,0.0,0.48
2022-02-06,0.0,Byoland,0.0,0.0
2022-02-07,0.0,Byoland,0.0,0.0
2022-02-08,0.0,Byoland,0.0,0.0
2022-02-09,0.0,Byoland,0.0,0.0
2022-02-10,0.0,Byoland,0.0,0.0
2022-02-11,0.0,Byoland,0.0,0.0
2022-02-12,0.0,Byoland,0.0,0.0
2022-02-13,0.0,Byoland,0.0,0.0
2022-02-14,0.0,Byoland,0.0,0.0
2022-02-15,0.0,Byoland,0.0,0.0
2022-02-16,0.0,Byoland,0.0,0.0
2022-02-17,0.0,Byoland,0.0,0.0
2022-02-18,0.0,Byoland,0.0,0.0
2022-02-19,0.0,Byoland,0.0,0.0
2022-02-20,0.0,Byoland,0.0,0.0
2022-02-21,0.0,Byoland,0.0,0.0
2022-02-22,0.0,Byoland,0.0,0.0
2022-02-23,0.0,Byoland,0.0,0.0
2022-02-24,0.46,Byoland,0.0,0.0
2022-02-25,0.0,Byoland,0.46,0.0
2022-02-26,0.0,Byoland,0.0,0.46
2022-02-27,0.0,Byoland,0.0,0.0
2022-02-28,0.48,Byoland,0.0,0.0
2022-03-01,0.0,Byoland,0.48,0.0
2022-03-02,0.0,Byoland,0.0,0.48
2022-03-03,0.0,Byoland,0.0,0.0
2022-03-04,0.0,Byoland,0.0,0.0
2022-03-05,0.54,Byoland,0.0,0.0
2022-03-06,0.0,Byoland,0.54,0.0
2022-03-07,0.0,Byoland,0.0,0.54
2022-03-08,0.0,Byoland,0.0,0.0
2022-03-09,0.0,Byoland,0.0,0.0
2022-03-10,0.0,Byoland,0.0,0.0
2022-03-11,0.0,Byoland,0.0,0.0
2022-03-12,0.0,Byoland,0.0,0.0
2022-03-13,0.0,Byoland,0.0,0.0
2022-03-14,0.0,Byoland,0.0,0.0
2022-03-15,0.0,Byoland,0.0,0.0
2022-03-16,0.0,Byoland,0.0,0.0
2022-03-17,0.0,Byoland,0.0,0.0
2022-03-18,0.0,Byoland,0.0,0.0
2022-03-19,0.0,Byoland,0.0,0.0
2022-03-20,0.0,Byoland,0.0,0.0
2022-03-21,0.0,Byoland,0.0,0.0
2022-03-22,0.0,Byoland,0.0,0.0
2022-03-23,0.0,Byoland,0.0,0.0
2022-03-24,0.0,Byoland,0.0,0.0
2022-03-25,0.0,Byoland,0.0,0.0
2022-03-26,0.0,Byoland,0.0,0.0
2022-03-27,0.0,Byoland,0.0,0.0
2022-03-28,0.0,Byoland,0.0,0.0
2022-03-29,0.0,Byoland,0.0,0.0
2022-03-30,0.0,Byoland,0.0,0.0
2022-03-31,0.0,Byoland,0.0,0.0
2022-04-01,0.0,Byoland,0.0,0.0
2022-04-02,0.0,Byoland,0.0,0.0
2022-04-03,0.0,Byoland,0.0,0.0
2022-04-04,0.0,Byoland,0.0,0.0
2022-04-05,0.0,Byoland,0.0,0.0
2022-04-06,0.41,Byoland,0.0,0.0
2022-04-07,0.0,Byoland,0.41,0.0
2022-04-08,0.0,Byoland,0.0,0.41
2022-04-09,0.0,Byoland,0.0,0.0
2022-04-10,0.0,Byoland,0.0,0.0
2021-07-23,0.0,Lonely Alien Space Club,0.0,0.0
2021-07-24,0.36,Lonely Alien Space Club,0.0,0.0
2021-07-25,0.35,Lonely Alien Space Club,0.36,0.0
2021-07-26,0.31,Lonely Alien Space Club,0.35,0.36
2021-07-27,0.0,Lonely Alien Space Club,0.31,0.35
2021-07-28,0.0,Lonely Alien Space Club,0.0,0.31
2021-07-29,0.0,Lonely Alien Space Club,0.0,0.0
2021-07-30,0.0,Lonely Alien Space Club,0.0,0.0
2021-07-31,0.0,Lonely Alien Space Club,0.0,0.0
2021-08-01,0.0,Lonely Alien Space Club,0.0,0.0
2021-08-02,0.0,Lonely Alien Space Club,0.0,0.0
2021-08-03,0.31,Lonely Alien Space Club,0.0,0.0
2021-08-04,0.0,Lonely Alien Space Club,0.31,0.0
2021-08-05,0.31,Lonely Alien Space Club,0.0,0.31
2021-08-06,0.0,Lonely Alien Space Club,0.31,0.0
2021-08-07,0.0,Lonely Alien Space Club,0.0,0.31
2021-08-08,0.0,Lonely Alien Space Club,0.0,0.0
2021-08-09,0.31,Lonely Alien Space Club,0.0,0.0
2021-08-10,0.0,Lonely Alien Space Club,0.31,0.0
2021-08-11,0.0,Lonely Alien Space Club,0.0,0.31
